Field,StrategyOrDate,REBALANCE_INTERVAL,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2020-06-01 00:00:00,W,0.2,0.0151918117327687
AggReturn,2020-06-02 00:00:00,M,0.1,-0.0053956091976826
AggReturn,2020-06-02 00:00:00,M,0.2,-0.0053956091976826
AggReturn,2020-06-02 00:00:00,W,0.1,0.0156582862099518
AggReturn,2020-06-02 00:00:00,W,0.2,0.0156582862099518
AggReturn,2020-06-03 00:00:00,M,0.1,-0.0139150348361052
AggReturn,2020-06-03 00:00:00,M,0.2,-0.0139150348361052
AggReturn,2020-06-03 00:00:00,W,0.1,-0.0139150348361052
AggReturn,2020-06-03 00:00:00,W,0.2,-0.0139150348361052
AggReturn,2020-06-04 00:00:00,M,0.1,-0.0275416037962781
AggReturn,2020-06-04 00:00:00,M,0.2,-0.0275416037962781
AggReturn,2020-06-04 00:00:00,W,0.1,-0.0275416037962781
AggReturn,2020-06-04 00:00:00,W,0.2,-0.0275416037962781
AggReturn,2020-06-05 00:00:00,M,0.1,-0.0228566513490691
AggReturn,2020-06-05 00:00:00,M,0.2,-0.0228566513490691
AggReturn,2020-06-05 00:00:00,W,0.1,-0.0228566513490691
AggReturn,2020-06-05 00:00:00,W,0.2,-0.0228566513490691
AggReturn,2020-06-08 00:00:00,M,0.1,-0.0069649766271125
AggReturn,2020-06-08 00:00:00,M,0.2,-0.0069649766271125
AggReturn,2020-06-08 00:00:00,W,0.1,-0.0069649766271125
AggReturn,2020-06-08 00:00:00,W,0.2,-0.0069649766271125
AggReturn,2020-06-09 00:00:00,M,0.1,0.0227135390745987
AggReturn,2020-06-09 00:00:00,M,0.2,0.0227135390745987
AggReturn,2020-06-09 00:00:00,W,0.1,0.0227135390745987
AggReturn,2020-06-09 00:00:00,W,0.2,0.0227135390745987
AggReturn,2020-06-10 00:00:00,M,0.1,0.0070025146964434
AggReturn,2020-06-10 00:00:00,M,0.2,0.0070025146964434
AggReturn,2020-06-10 00:00:00,W,0.1,0.0070025146964434
AggReturn,2020-06-10 00:00:00,W,0.2,0.0070025146964434
AggReturn,2020-06-11 00:00:00,M,0.1,-0.0301960413685092
AggReturn,2020-06-11 00:00:00,M,0.2,-0.0301960413685092
AggReturn,2020-06-11 00:00:00,W,0.1,-0.0301960413685092
AggReturn,2020-06-11 00:00:00,W,0.2,-0.0301960413685092
AggReturn,2020-06-12 00:00:00,M,0.1,-0.0012587678692829
AggReturn,2020-06-12 00:00:00,M,0.2,-0.0012587678692829
AggReturn,2020-06-12 00:00:00,W,0.1,-0.0012587678692829
AggReturn,2020-06-12 00:00:00,W,0.2,-0.0012587678692829
AggReturn,2020-06-15 00:00:00,M,0.1,-0.0305714342135678
AggReturn,2020-06-15 00:00:00,M,0.2,-0.0305714342135678
AggReturn,2020-06-15 00:00:00,W,0.1,-0.0305714342135678
AggReturn,2020-06-15 00:00:00,W,0.2,-0.0305714342135678
AggReturn,2020-06-16 00:00:00,M,0.1,0.0498237974671409
AggReturn,2020-06-16 00:00:00,M,0.2,0.0498237974671409
AggReturn,2020-06-16 00:00:00,W,0.1,0.0498237974671409
AggReturn,2020-06-16 00:00:00,W,0.2,0.0498237974671409
AggReturn,2020-06-17 00:00:00,M,0.1,0.0180983105846554
AggReturn,2020-06-17 00:00:00,M,0.2,0.0180983105846554
AggReturn,2020-06-17 00:00:00,W,0.1,0.0180983105846554
AggReturn,2020-06-17 00:00:00,W,0.2,0.0180983105846554
AggReturn,2020-06-18 00:00:00,M,0.1,-0.0137591537105881
AggReturn,2020-06-18 00:00:00,M,0.2,-0.0137591537105881
AggReturn,2020-06-18 00:00:00,W,0.1,-0.0137591537105881
AggReturn,2020-06-18 00:00:00,W,0.2,-0.0137591537105881
AggReturn,2020-06-19 00:00:00,M,0.1,0.021339297386085
AggReturn,2020-06-19 00:00:00,M,0.2,0.021339297386085
AggReturn,2020-06-19 00:00:00,W,0.1,0.021339297386085
AggReturn,2020-06-19 00:00:00,W,0.2,0.021339297386085
AggReturn,2020-06-22 00:00:00,M,0.1,-0.0270782843389584
AggReturn,2020-06-22 00:00:00,M,0.2,-0.0270782843389584
AggReturn,2020-06-22 00:00:00,W,0.1,-0.0270782843389584
AggReturn,2020-06-22 00:00:00,W,0.2,-0.0270782843389584
AggReturn,2020-06-23 00:00:00,M,0.1,0.0129947904154625
AggReturn,2020-06-23 00:00:00,M,0.2,0.0129947904154625
AggReturn,2020-06-23 00:00:00,W,0.1,0.0129947904154625
AggReturn,2020-06-23 00:00:00,W,0.2,0.0129947904154625
AggReturn,2020-06-24 00:00:00,M,0.1,-0.0181944456207812
AggReturn,2020-06-24 00:00:00,M,0.2,-0.0181944456207812
AggReturn,2020-06-24 00:00:00,W,0.1,-0.0181944456207812
AggReturn,2020-06-24 00:00:00,W,0.2,-0.0181944456207812
AggReturn,2020-06-25 00:00:00,M,0.1,-0.0100511153592222
AggReturn,2020-06-25 00:00:00,M,0.2,-0.0100511153592222
AggReturn,2020-06-25 00:00:00,W,0.1,-0.0100511153592222
AggReturn,2020-06-25 00:00:00,W,0.2,-0.0100511153592222
AggReturn,2020-06-26 00:00:00,M,0.1,-0.0029145982623951
AggReturn,2020-06-26 00:00:00,M,0.2,-0.0029145982623951
AggReturn,2020-06-26 00:00:00,W,0.1,-0.0029145982623951
AggReturn,2020-06-26 00:00:00,W,0.2,-0.0029145982623951
AggReturn,2020-06-29 00:00:00,M,0.1,-0.0160687005554914
AggReturn,2020-06-29 00:00:00,M,0.2,-0.0160687005554914
AggReturn,2020-06-29 00:00:00,W,0.1,-0.0160687005554914
AggReturn,2020-06-29 00:00:00,W,0.2,-0.0160687005554914
AggReturn,2020-06-30 00:00:00,M,0.1,0.0282559945616225
AggReturn,2020-06-30 00:00:00,M,0.2,0.0282559945616225
AggReturn,2020-06-30 00:00:00,W,0.1,0.0282559945616225
AggReturn,2020-06-30 00:00:00,W,0.2,0.0282559945616225
AggReturn,2020-07-01 00:00:00,M,0.1,0.0021653298442345
AggReturn,2020-07-01 00:00:00,M,0.2,0.0021653298442345
AggReturn,2020-07-01 00:00:00,W,0.1,0.0021653298442345
AggReturn,2020-07-01 00:00:00,W,0.2,0.0021653298442345
AggReturn,2020-07-02 00:00:00,M,0.1,0.0126777365568413
AggReturn,2020-07-02 00:00:00,M,0.2,0.0126777365568413
AggReturn,2020-07-02 00:00:00,W,0.1,0.0126777365568413
AggReturn,2020-07-02 00:00:00,W,0.2,0.0126777365568413
AggReturn,2020-07-06 00:00:00,M,0.1,-0.0027299892525469
AggReturn,2020-07-06 00:00:00,M,0.2,-0.0027299892525469
AggReturn,2020-07-06 00:00:00,W,0.1,-0.0027299892525469
AggReturn,2020-07-06 00:00:00,W,0.2,-0.0027299892525469
AggReturn,2020-07-07 00:00:00,M,0.1,-0.0094971911279131
AggReturn,2020-07-07 00:00:00,M,0.2,-0.0094971911279131
AggReturn,2020-07-07 00:00:00,W,0.1,-0.0094971911279131
AggReturn,2020-07-07 00:00:00,W,0.2,-0.0094971911279131
AggReturn,2020-07-08 00:00:00,M,0.1,0.0067682458857427
AggReturn,2020-07-08 00:00:00,M,0.2,0.0067682458857427
AggReturn,2020-07-08 00:00:00,W,0.1,0.0067682458857427
AggReturn,2020-07-08 00:00:00,W,0.2,0.0067682458857427
AggReturn,2020-07-09 00:00:00,M,0.1,0.0082741912107902
AggReturn,2020-07-09 00:00:00,M,0.2,0.0082741912107902
AggReturn,2020-07-09 00:00:00,W,0.1,0.0082741912107902
AggReturn,2020-07-09 00:00:00,W,0.2,0.0082741912107902
AggReturn,2020-07-10 00:00:00,M,0.1,-0.0243195048948563
AggReturn,2020-07-10 00:00:00,M,0.2,-0.0243195048948563
AggReturn,2020-07-10 00:00:00,W,0.1,-0.0243195048948563
AggReturn,2020-07-10 00:00:00,W,0.2,-0.0243195048948563
AggReturn,2020-07-13 00:00:00,M,0.1,0.0159452695197741
AggReturn,2020-07-13 00:00:00,M,0.2,0.0159452695197741
AggReturn,2020-07-13 00:00:00,W,0.1,0.0159452695197741
AggReturn,2020-07-13 00:00:00,W,0.2,0.0159452695197741
AggReturn,2020-07-14 00:00:00,M,0.1,-0.0323879751720735
AggReturn,2020-07-14 00:00:00,M,0.2,-0.0323879751720735
AggReturn,2020-07-14 00:00:00,W,0.1,-0.0323960262881546
AggReturn,2020-07-14 00:00:00,W,0.2,-0.0323960262881546
AggReturn,2020-07-15 00:00:00,M,0.1,0.0225808126520048
AggReturn,2020-07-15 00:00:00,M,0.2,0.0225808126520048
AggReturn,2020-07-15 00:00:00,W,0.1,0.0063159627214186
AggReturn,2020-07-15 00:00:00,W,0.2,0.0063159627214186
AggReturn,2020-07-16 00:00:00,M,0.1,0.0066850651167809
AggReturn,2020-07-16 00:00:00,M,0.2,0.0066850651167809
AggReturn,2020-07-16 00:00:00,W,0.1,-0.0190334055689577
AggReturn,2020-07-16 00:00:00,W,0.2,-0.0190334055689577
AggReturn,2020-07-17 00:00:00,M,0.1,0.0074281983810424
AggReturn,2020-07-17 00:00:00,M,0.2,0.0074281983810424
AggReturn,2020-07-17 00:00:00,W,0.1,0.0051684971760832
AggReturn,2020-07-17 00:00:00,W,0.2,0.0051684971760832
AggReturn,2020-07-20 00:00:00,M,0.1,0.0065917072840471
AggReturn,2020-07-20 00:00:00,M,0.2,0.0065917072840471
AggReturn,2020-07-20 00:00:00,W,0.1,0.016296572743671
AggReturn,2020-07-20 00:00:00,W,0.2,0.016296572743671
AggReturn,2020-07-21 00:00:00,M,0.1,-0.008635302323189
AggReturn,2020-07-21 00:00:00,M,0.2,-0.008635302323189
AggReturn,2020-07-21 00:00:00,W,0.1,0.0812473223575493
AggReturn,2020-07-21 00:00:00,W,0.2,0.0812473223575493
AggReturn,2020-07-22 00:00:00,M,0.1,0.0065884783727896
AggReturn,2020-07-22 00:00:00,M,0.2,0.0065884783727896
AggReturn,2020-07-22 00:00:00,W,0.1,-0.0290946141001329
AggReturn,2020-07-22 00:00:00,W,0.2,-0.0290946141001329
AggReturn,2020-07-23 00:00:00,M,0.1,0.0030755689377732
AggReturn,2020-07-23 00:00:00,M,0.2,0.0030755689377732
AggReturn,2020-07-23 00:00:00,W,0.1,-0.0103969295049313
AggReturn,2020-07-23 00:00:00,W,0.2,-0.0103969295049313
AggReturn,2020-07-24 00:00:00,M,0.1,-0.0195374591252075
AggReturn,2020-07-24 00:00:00,M,0.2,-0.0195374591252075
AggReturn,2020-07-24 00:00:00,W,0.1,-0.0495066031714861
AggReturn,2020-07-24 00:00:00,W,0.2,-0.0495066031714861
AggReturn,2020-07-27 00:00:00,M,0.1,0.0167943573815754
AggReturn,2020-07-27 00:00:00,M,0.2,0.0167943573815754
AggReturn,2020-07-27 00:00:00,W,0.1,0.0376537917213311
AggReturn,2020-07-27 00:00:00,W,0.2,0.0376537917213311
AggReturn,2020-07-28 00:00:00,M,0.1,0.0030863463300856
AggReturn,2020-07-28 00:00:00,M,0.2,0.0030863463300856
AggReturn,2020-07-28 00:00:00,W,0.1,0.0582589996814271
AggReturn,2020-07-28 00:00:00,W,0.2,0.0582589996814271
AggReturn,2020-07-29 00:00:00,M,0.1,-0.0181567471330635
AggReturn,2020-07-29 00:00:00,M,0.2,-0.0181567471330635
AggReturn,2020-07-29 00:00:00,W,0.1,-0.0021825023518343
AggReturn,2020-07-29 00:00:00,W,0.2,-0.0021825023518343
AggReturn,2020-07-30 00:00:00,M,0.1,-0.0032694736406235
AggReturn,2020-07-30 00:00:00,M,0.2,-0.0032694736406235
AggReturn,2020-07-30 00:00:00,W,0.1,0.0234472225364859
AggReturn,2020-07-30 00:00:00,W,0.2,0.0234472225364859
AggReturn,2020-07-31 00:00:00,M,0.1,0.0090755034108869
AggReturn,2020-07-31 00:00:00,M,0.2,0.0090755034108869
AggReturn,2020-07-31 00:00:00,W,0.1,0.0567085809036893
AggReturn,2020-07-31 00:00:00,W,0.2,0.0567085809036893
AggReturn,2020-08-03 00:00:00,M,0.1,0.0188561899319865
AggReturn,2020-08-03 00:00:00,M,0.2,0.0188561899319865
AggReturn,2020-08-03 00:00:00,W,0.1,-0.0192832422348335
AggReturn,2020-08-03 00:00:00,W,0.2,-0.0192832422348335
AggReturn,2020-08-04 00:00:00,M,0.1,0.0406492502155575
AggReturn,2020-08-04 00:00:00,M,0.2,0.0406492502155575
AggReturn,2020-08-04 00:00:00,W,0.1,0.0406492502155575
AggReturn,2020-08-04 00:00:00,W,0.2,0.0406492502155575
AggReturn,2020-08-05 00:00:00,M,0.1,0.0136668033347
AggReturn,2020-08-05 00:00:00,M,0.2,0.0136668033347
AggReturn,2020-08-05 00:00:00,W,0.1,0.0136668033347
AggReturn,2020-08-05 00:00:00,W,0.2,0.0136668033347
AggReturn,2020-08-06 00:00:00,M,0.1,0.0409700687609544
AggReturn,2020-08-06 00:00:00,M,0.2,0.0409700687609544
AggReturn,2020-08-06 00:00:00,W,0.1,0.0409700687609544
AggReturn,2020-08-06 00:00:00,W,0.2,0.0409700687609544
AggReturn,2020-08-07 00:00:00,M,0.1,-0.0140366214969157
AggReturn,2020-08-07 00:00:00,M,0.2,-0.0140366214969157
AggReturn,2020-08-07 00:00:00,W,0.1,-0.0140366214969157
AggReturn,2020-08-07 00:00:00,W,0.2,-0.0140366214969157
AggReturn,2020-08-10 00:00:00,M,0.1,0.0402298850574711
AggReturn,2020-08-10 00:00:00,M,0.2,0.0402298850574711
AggReturn,2020-08-10 00:00:00,W,0.1,0.0402298850574711
AggReturn,2020-08-10 00:00:00,W,0.2,0.0402298850574711
AggReturn,2020-08-11 00:00:00,M,0.1,-0.1018232044198894
AggReturn,2020-08-11 00:00:00,M,0.2,-0.1018232044198894
AggReturn,2020-08-11 00:00:00,W,0.1,-0.1018232044198894
AggReturn,2020-08-11 00:00:00,W,0.2,-0.1018232044198894
AggReturn,2020-08-12 00:00:00,M,0.1,-0.0180757300152022
AggReturn,2020-08-12 00:00:00,M,0.2,-0.0180757300152022
AggReturn,2020-08-12 00:00:00,W,0.1,-0.0180757300152022
AggReturn,2020-08-12 00:00:00,W,0.2,-0.0180757300152022
AggReturn,2020-08-13 00:00:00,M,0.1,0.004555135938143
AggReturn,2020-08-13 00:00:00,M,0.2,0.004555135938143
AggReturn,2020-08-13 00:00:00,W,0.1,0.004555135938143
AggReturn,2020-08-13 00:00:00,W,0.2,0.004555135938143
AggReturn,2020-08-14 00:00:00,M,0.1,0.0437768928561883
AggReturn,2020-08-14 00:00:00,M,0.2,0.0437768928561883
AggReturn,2020-08-14 00:00:00,W,0.1,0.0437768928561883
AggReturn,2020-08-14 00:00:00,W,0.2,0.0437768928561883
AggReturn,2020-08-17 00:00:00,M,0.1,9.388469252757936e-05
AggReturn,2020-08-17 00:00:00,M,0.2,9.388469252757936e-05
AggReturn,2020-08-17 00:00:00,W,0.1,9.388469252757936e-05
AggReturn,2020-08-17 00:00:00,W,0.2,9.388469252757936e-05
AggReturn,2020-08-18 00:00:00,M,0.1,0.016419744657609
AggReturn,2020-08-18 00:00:00,M,0.2,0.016419744657609
AggReturn,2020-08-18 00:00:00,W,0.1,0.016419744657609
AggReturn,2020-08-18 00:00:00,W,0.2,0.016419744657609
AggReturn,2020-08-19 00:00:00,M,0.1,0.0191267842149454
AggReturn,2020-08-19 00:00:00,M,0.2,0.0191267842149454
AggReturn,2020-08-19 00:00:00,W,0.1,0.0191267842149454
AggReturn,2020-08-19 00:00:00,W,0.2,0.0191267842149454
AggReturn,2020-08-20 00:00:00,M,0.1,-0.0113364860188831
AggReturn,2020-08-20 00:00:00,M,0.2,-0.0113364860188831
AggReturn,2020-08-20 00:00:00,W,0.1,-0.0113364860188831
AggReturn,2020-08-20 00:00:00,W,0.2,-0.0113364860188831
AggReturn,2020-08-21 00:00:00,M,0.1,0.0091498475025415
AggReturn,2020-08-21 00:00:00,M,0.2,0.0091498475025415
AggReturn,2020-08-21 00:00:00,W,0.1,0.0091498475025415
AggReturn,2020-08-21 00:00:00,W,0.2,0.0091498475025415
AggReturn,2020-08-24 00:00:00,M,0.1,0.0049545829892649
AggReturn,2020-08-24 00:00:00,M,0.2,0.0049545829892649
AggReturn,2020-08-24 00:00:00,W,0.1,0.0049545829892649
AggReturn,2020-08-24 00:00:00,W,0.2,0.0049545829892649
AggReturn,2020-08-25 00:00:00,M,0.1,-0.0054396055875102
AggReturn,2020-08-25 00:00:00,M,0.2,-0.0054396055875102
AggReturn,2020-08-25 00:00:00,W,0.1,-0.0054396055875102
AggReturn,2020-08-25 00:00:00,W,0.2,-0.0054396055875102
AggReturn,2020-08-26 00:00:00,M,0.1,0.0162593565657065
AggReturn,2020-08-26 00:00:00,M,0.2,0.0162593565657065
AggReturn,2020-08-26 00:00:00,W,0.1,0.0162593565657065
AggReturn,2020-08-26 00:00:00,W,0.2,0.0162593565657065
AggReturn,2020-08-27 00:00:00,M,0.1,-0.0043331219615302
AggReturn,2020-08-27 00:00:00,M,0.2,-0.0043331219615302
AggReturn,2020-08-27 00:00:00,W,0.1,-0.0043331219615302
AggReturn,2020-08-27 00:00:00,W,0.2,-0.0043331219615302
AggReturn,2020-08-28 00:00:00,M,0.1,-0.0136519886015693
AggReturn,2020-08-28 00:00:00,M,0.2,-0.0136519886015693
AggReturn,2020-08-28 00:00:00,W,0.1,-0.0136519886015693
AggReturn,2020-08-28 00:00:00,W,0.2,-0.0136519886015693
AggReturn,2020-08-31 00:00:00,M,0.1,-0.0275328846615507
AggReturn,2020-08-31 00:00:00,M,0.2,-0.0275328846615507
AggReturn,2020-08-31 00:00:00,W,0.1,-0.0275328846615507
AggReturn,2020-08-31 00:00:00,W,0.2,-0.0275328846615507
AggReturn,2020-09-01 00:00:00,M,0.1,0.0214939348797615
AggReturn,2020-09-01 00:00:00,M,0.2,0.0214939348797615
AggReturn,2020-09-01 00:00:00,W,0.1,0.0214939348797615
AggReturn,2020-09-01 00:00:00,W,0.2,0.0214939348797615
AggReturn,2020-09-02 00:00:00,M,0.1,0.0175916666666666
AggReturn,2020-09-02 00:00:00,M,0.2,0.0175916666666666
AggReturn,2020-09-02 00:00:00,W,0.1,0.0175916666666666
AggReturn,2020-09-02 00:00:00,W,0.2,0.0175916666666666
AggReturn,2020-09-03 00:00:00,M,0.1,-0.0431001302093995
AggReturn,2020-09-03 00:00:00,M,0.2,-0.0431001302093995
AggReturn,2020-09-03 00:00:00,W,0.1,-0.0431001302093995
AggReturn,2020-09-03 00:00:00,W,0.2,-0.0431001302093995
AggReturn,2020-09-04 00:00:00,M,0.1,-0.0714346843762837
AggReturn,2020-09-04 00:00:00,M,0.2,-0.0714346843762837
AggReturn,2020-09-04 00:00:00,W,0.1,-0.0714346843762837
AggReturn,2020-09-04 00:00:00,W,0.2,-0.0714346843762837
AggReturn,2020-09-08 00:00:00,M,0.1,-0.0644510188846185
AggReturn,2020-09-08 00:00:00,M,0.2,-0.0644510188846185
AggReturn,2020-09-08 00:00:00,W,0.1,-0.0644510188846185
AggReturn,2020-09-08 00:00:00,W,0.2,-0.0644510188846185
AggReturn,2020-09-09 00:00:00,M,0.1,0.0499763565433264
AggReturn,2020-09-09 00:00:00,M,0.2,0.0499763565433264
AggReturn,2020-09-09 00:00:00,W,0.1,0.0499763565433264
AggReturn,2020-09-09 00:00:00,W,0.2,0.0499763565433264
AggReturn,2020-09-10 00:00:00,M,0.1,0.0036873363920399
AggReturn,2020-09-10 00:00:00,M,0.2,0.0036873363920399
AggReturn,2020-09-10 00:00:00,W,0.1,0.0036873363920399
AggReturn,2020-09-10 00:00:00,W,0.2,0.0036873363920399
AggReturn,2020-09-11 00:00:00,M,0.1,-0.0218651261054089
AggReturn,2020-09-11 00:00:00,M,0.2,-0.0218651261054089
AggReturn,2020-09-11 00:00:00,W,0.1,-0.0218651261054089
AggReturn,2020-09-11 00:00:00,W,0.2,-0.0218651261054089
AggReturn,2020-09-14 00:00:00,M,0.1,0.0092225354804797
AggReturn,2020-09-14 00:00:00,M,0.2,0.0092225354804797
AggReturn,2020-09-14 00:00:00,W,0.1,0.0092225354804797
AggReturn,2020-09-14 00:00:00,W,0.2,0.0092225354804797
AggReturn,2020-09-15 00:00:00,M,0.1,-0.0038352272727272
AggReturn,2020-09-15 00:00:00,M,0.2,-0.0038352272727272
AggReturn,2020-09-15 00:00:00,W,0.1,-0.0038352272727272
AggReturn,2020-09-15 00:00:00,W,0.2,-0.0038352272727272
AggReturn,2020-09-16 00:00:00,M,0.1,-0.0161129331241979
AggReturn,2020-09-16 00:00:00,M,0.2,-0.0161129331241979
AggReturn,2020-09-16 00:00:00,W,0.1,-0.0161129331241979
AggReturn,2020-09-16 00:00:00,W,0.2,-0.0161129331241979
AggReturn,2020-09-17 00:00:00,M,0.1,-0.0531497584541063
AggReturn,2020-09-17 00:00:00,M,0.2,-0.0531497584541063
AggReturn,2020-09-17 00:00:00,W,0.1,-0.0531497584541063
AggReturn,2020-09-17 00:00:00,W,0.2,-0.0531497584541063
AggReturn,2020-09-18 00:00:00,M,0.1,0.0071837467729263
AggReturn,2020-09-18 00:00:00,M,0.2,0.0071837467729263
AggReturn,2020-09-18 00:00:00,W,0.1,0.0071837467729263
AggReturn,2020-09-18 00:00:00,W,0.2,0.0071837467729263
AggReturn,2020-09-21 00:00:00,M,0.1,-0.0026746907388832
AggReturn,2020-09-21 00:00:00,M,0.2,-0.0026746907388832
AggReturn,2020-09-21 00:00:00,W,0.1,-0.0026746907388832
AggReturn,2020-09-21 00:00:00,W,0.2,-0.0026746907388832
AggReturn,2020-09-22 00:00:00,M,0.1,0.0392222594703319
AggReturn,2020-09-22 00:00:00,M,0.2,0.0392222594703319
AggReturn,2020-09-22 00:00:00,W,0.1,0.0392222594703319
AggReturn,2020-09-22 00:00:00,W,0.2,0.0392222594703319
AggReturn,2020-09-23 00:00:00,M,0.1,0.0486021505376343
AggReturn,2020-09-23 00:00:00,M,0.2,0.0486021505376343
AggReturn,2020-09-23 00:00:00,W,0.1,0.0486021505376343
AggReturn,2020-09-23 00:00:00,W,0.2,0.0486021505376343
AggReturn,2020-09-24 00:00:00,M,0.1,-0.064406368856738
AggReturn,2020-09-24 00:00:00,M,0.2,-0.064406368856738
AggReturn,2020-09-24 00:00:00,W,0.1,-0.064406368856738
AggReturn,2020-09-24 00:00:00,W,0.2,-0.064406368856738
AggReturn,2020-09-25 00:00:00,M,0.1,0.0303199386227992
AggReturn,2020-09-25 00:00:00,M,0.2,0.0303199386227992
AggReturn,2020-09-25 00:00:00,W,0.1,0.0303199386227992
AggReturn,2020-09-25 00:00:00,W,0.2,0.0303199386227992
AggReturn,2020-09-28 00:00:00,M,0.1,0.0652863470204823
AggReturn,2020-09-28 00:00:00,M,0.2,0.0652863470204823
AggReturn,2020-09-28 00:00:00,W,0.1,0.0652863470204823
AggReturn,2020-09-28 00:00:00,W,0.2,0.0652863470204823
AggReturn,2020-09-29 00:00:00,M,0.1,-0.0055738627595158
AggReturn,2020-09-29 00:00:00,M,0.2,-0.0055738627595158
AggReturn,2020-09-29 00:00:00,W,0.1,-0.0055738627595158
AggReturn,2020-09-29 00:00:00,W,0.2,-0.0055738627595158
AggReturn,2020-09-30 00:00:00,M,0.1,-0.0095213751677424
AggReturn,2020-09-30 00:00:00,M,0.2,-0.0095213751677424
AggReturn,2020-09-30 00:00:00,W,0.1,-0.0095213751677424
AggReturn,2020-09-30 00:00:00,W,0.2,-0.0095213751677424
AggReturn,2020-10-01 00:00:00,M,0.1,0.0119723502304147
AggReturn,2020-10-01 00:00:00,M,0.2,0.0119723502304147
AggReturn,2020-10-01 00:00:00,W,0.1,0.0119723502304147
AggReturn,2020-10-01 00:00:00,W,0.2,0.0119723502304147
AggReturn,2020-10-02 00:00:00,M,0.1,-0.0131513037459357
AggReturn,2020-10-02 00:00:00,M,0.2,-0.0131513037459357
AggReturn,2020-10-02 00:00:00,W,0.1,-0.0131513037459357
AggReturn,2020-10-02 00:00:00,W,0.2,-0.0131513037459357
AggReturn,2020-10-05 00:00:00,M,0.1,0.0020580499284759
AggReturn,2020-10-05 00:00:00,M,0.2,0.0020580499284759
AggReturn,2020-10-05 00:00:00,W,0.1,0.0020580499284759
AggReturn,2020-10-05 00:00:00,W,0.2,0.0020580499284759
AggReturn,2020-10-06 00:00:00,M,0.1,0.0009302068559007
AggReturn,2020-10-06 00:00:00,M,0.2,0.0009302068559007
AggReturn,2020-10-06 00:00:00,W,0.1,0.0009302068559007
AggReturn,2020-10-06 00:00:00,W,0.2,0.0009302068559007
AggReturn,2020-10-07 00:00:00,M,0.1,0.0173998656594192
AggReturn,2020-10-07 00:00:00,M,0.2,0.0173998656594192
AggReturn,2020-10-07 00:00:00,W,0.1,0.0173998656594192
AggReturn,2020-10-07 00:00:00,W,0.2,0.0173998656594192
AggReturn,2020-10-08 00:00:00,M,0.1,0.0477887311205569
AggReturn,2020-10-08 00:00:00,M,0.2,0.0477887311205569
AggReturn,2020-10-08 00:00:00,W,0.1,0.0477887311205569
AggReturn,2020-10-08 00:00:00,W,0.2,0.0477887311205569
AggReturn,2020-10-09 00:00:00,M,0.1,0.0056881937611132
AggReturn,2020-10-09 00:00:00,M,0.2,0.0056881937611132
AggReturn,2020-10-09 00:00:00,W,0.1,0.0056881937611132
AggReturn,2020-10-09 00:00:00,W,0.2,0.0056881937611132
AggReturn,2020-10-12 00:00:00,M,0.1,0.0610232334589273
AggReturn,2020-10-12 00:00:00,M,0.2,0.0610232334589273
AggReturn,2020-10-12 00:00:00,W,0.1,0.0610232334589273
AggReturn,2020-10-12 00:00:00,W,0.2,0.0610232334589273
AggReturn,2020-10-13 00:00:00,M,0.1,-0.0067867629809987
AggReturn,2020-10-13 00:00:00,M,0.2,-0.0067867629809987
AggReturn,2020-10-13 00:00:00,W,0.1,-0.0067867629809987
AggReturn,2020-10-13 00:00:00,W,0.2,-0.0067867629809987
AggReturn,2020-10-14 00:00:00,M,0.1,0.0343367213969247
AggReturn,2020-10-14 00:00:00,M,0.2,0.0343367213969247
AggReturn,2020-10-14 00:00:00,W,0.1,0.0343367213969247
AggReturn,2020-10-14 00:00:00,W,0.2,0.0343367213969247
AggReturn,2020-10-15 00:00:00,M,0.1,-0.0455669291338581
AggReturn,2020-10-15 00:00:00,M,0.2,-0.0455669291338581
AggReturn,2020-10-15 00:00:00,W,0.1,-0.0455669291338581
AggReturn,2020-10-15 00:00:00,W,0.2,-0.0455669291338581
AggReturn,2020-10-16 00:00:00,M,0.1,0.0476516545255045
AggReturn,2020-10-16 00:00:00,M,0.2,0.0476516545255045
AggReturn,2020-10-16 00:00:00,W,0.1,0.0476516545255045
AggReturn,2020-10-16 00:00:00,W,0.2,0.0476516545255045
AggReturn,2020-10-19 00:00:00,M,0.1,0.0024490310184346
AggReturn,2020-10-19 00:00:00,M,0.2,0.0024490310184346
AggReturn,2020-10-19 00:00:00,W,0.1,0.0024490310184346
AggReturn,2020-10-19 00:00:00,W,0.2,0.0024490310184346
AggReturn,2020-10-20 00:00:00,M,0.1,0.0196307934014139
AggReturn,2020-10-20 00:00:00,M,0.2,0.0196307934014139
AggReturn,2020-10-20 00:00:00,W,0.1,0.0196307934014139
AggReturn,2020-10-20 00:00:00,W,0.2,0.0196307934014139
AggReturn,2020-10-21 00:00:00,M,0.1,0.0273037542662115
AggReturn,2020-10-21 00:00:00,M,0.2,0.0273037542662115
AggReturn,2020-10-21 00:00:00,W,0.1,0.0273037542662115
AggReturn,2020-10-21 00:00:00,W,0.2,0.0273037542662115
AggReturn,2020-10-22 00:00:00,M,0.1,-0.02981783820673
AggReturn,2020-10-22 00:00:00,M,0.2,-0.02981783820673
AggReturn,2020-10-22 00:00:00,W,0.1,-0.02981783820673
AggReturn,2020-10-22 00:00:00,W,0.2,-0.02981783820673
